Status,Data,Código do Item,CNPJ,Razão Social,Descrição do Item,Unidade de Fornecimento,Quantidade,Valor Unitário,Valor Total do Item
Encerrado,23 de jul. de 2020,1603830600029202000002,12630233000157,D BERLATO & CIA LTDA,MÁSCARA CIRÚRGICA,UNIDADE,1000,1.5,1500
Encerrado,23 de jul. de 2020,1603830600029202000001,12630233000157,D BERLATO & CIA LTDA,MÁSCARA,UNIDADE,200,7.45,1490
Encerrado,23 de jul. de 2020,1601670600035202000001,27499627000195,F G DE MELO EIRELI,"GRÁFICO - IMPRESSOS , PLASTIFICAÇÃO , ACABAMENTO",UNIDADE,18,80,1440
Encerrado,23 de jul. de 2020,1605470600097202000001,79846465000118,GOEDERT LTDA,MÁSCARA CIRÚRGICA,UNIDADE,23,59.5,1368.5
Encerrado,23 de jul. de 2020,1601680600074202000002,8890798000104,HORIZONTE INDUSTRIA E COMERCIO DE APARELHOS MEDICO HOSPITALAR LTDA,VÁLVULA,UNIDADE,8,164,1312
Encerrado,23 de jul. de 2020,1601680600074202000001,8890798000104,HORIZONTE INDUSTRIA E COMERCIO DE APARELHOS MEDICO HOSPITALAR LTDA,VÁLVULA,UNIDADE,8,164,1312
Encerrado,23 de jul. de 2020,1601500600053202000007,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,CAL VIVA,SACO,100,12.49,1249
Encerrado,23 de jul. de 2020,1601670600032202000007,29078442000132,SANTOS & LEITE LTDA,LUVA BORRACHA,PAR,300,3.9,1170
Encerrado,23 de jul. de 2020,1602920600068202000002,3665372000125,V3TEX COMERCIO DE PRODUTOS TEXTEIS LTDA,PROTETOR FACIAL,UNIDADE,45,26,1170
Encerrado,23 de jul. de 2020,1601670600035202000002,27499627000195,F G DE MELO EIRELI,"GRÁFICO - IMPRESSOS , PLASTIFICAÇÃO , ACABAMENTO",UNIDADE,29,40,1160
Encerrado,23 de jul. de 2020,1602740600041202000002,11858797000189,BALSAMO DISTRIBUIDORA DE MEDICAMENTOS EIRELI,AVENTAL,UNIDADE,50,22,1100
Encerrado,23 de jul. de 2020,1602920600068202000004,3665372000125,V3TEX COMERCIO DE PRODUTOS TEXTEIS LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,30,35,1050
Encerrado,23 de jul. de 2020,1601670600032202000004,29078442000132,SANTOS & LEITE LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,20,45,900
Encerrado,23 de jul. de 2020,1601500600053202000009,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,FIO ELÉTRICO ISOLADO,ROLO,5,169.9,849.5
Encerrado,23 de jul. de 2020,1601670600035202000003,27499627000195,F G DE MELO EIRELI,"GRÁFICO - IMPRESSOS , PLASTIFICAÇÃO , ACABAMENTO",UNIDADE,10,80,800
Encerrado,23 de jul. de 2020,1601670600035202000005,27499627000195,F G DE MELO EIRELI,"GRÁFICO - IMPRESSOS , PLASTIFICAÇÃO , ACABAMENTO",UNIDADE,10,80,800
Encerrado,23 de jul. de 2020,1601500600053202000004,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,SOLVENTE,GALÃO,10,66.9,669
Encerrado,23 de jul. de 2020,1601500600053202000011,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,SOLVENTE,GALÃO,10,66.9,669
Encerrado,23 de jul. de 2020,1602740600041202000006,11858797000189,BALSAMO DISTRIBUIDORA DE MEDICAMENTOS EIRELI,TOUCA HOSPITALAR,UNIDADE,1000,0.5,500
Encerrado,23 de jul. de 2020,1601500600053202000005,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,FITA ADESIVA,UNIDADE,50,9.75,487.5
Encerrado,23 de jul. de 2020,1601670600032202000008,29078442000132,SANTOS & LEITE LTDA,TOUCA,PACOTE,20,24,480
Encerrado,23 de jul. de 2020,1601500600053202000010,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,FITA VEDA ROSCA,UNIDADE,52,8.95,465.4
Encerrado,23 de jul. de 2020,1602740600041202000009,11858797000189,BALSAMO DISTRIBUIDORA DE MEDICAMENTOS EIRELI,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,10,39,390
Encerrado,23 de jul. de 2020,1602740600041202000008,11858797000189,BALSAMO DISTRIBUIDORA DE MEDICAMENTOS EIRELI,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,10,39,390
Encerrado,23 de jul. de 2020,1602740600041202000007,11858797000189,BALSAMO DISTRIBUIDORA DE MEDICAMENTOS EIRELI,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,10,39,390
Encerrado,23 de jul. de 2020,1601500600053202000006,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,FITA ISOLANTE ELÉTRICA,UNIDADE,45,8.5,382.5
Encerrado,23 de jul. de 2020,1601500600053202000003,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,ROLO PINTURA PREDIAL,UNIDADE,20,16.9,338
Encerrado,23 de jul. de 2020,1601500600053202000008,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,IMPERMEABILIZANTE,LITRO,30,9.9,297
Encerrado,23 de jul. de 2020,1601500600053202000002,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,ROLO PINTURA PREDIAL,UNIDADE,20,11.8,236
Encerrado,23 de jul. de 2020,1601500600052202000001,32982863000106,MAILTON DOS SANTOS ORUE,"SELADOR , FUNDO PREPARADOR",GALÃO,10,23.5,235
Encerrado,23 de jul. de 2020,1601500600053202000001,3606347000170,CLASSE A MATERIAIS PARA CONSTRUCAO LTDA -,ROLO PINTURA PREDIAL,UNIDADE,20,7.6,152
Encerrado,22 de jul. de 2020,1604450600156202000002,27914706000115,DISTRILAB DISTRIBUIDORA DE EQUIPAMENTOS E INSUMOS LABORATORIAIS EIRELI,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,TESTE,250,141.9,35475
Encerrado,22 de jul. de 2020,1602970600060202000001,37333741000102,RAFAEL ALBINO CARVALHO 08076791782,TOTEM IDENTIFICAÇÃO,UNIDADE,100,292.26,29226
Encerrado,22 de jul. de 2020,1604950600180202000001,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,ROCURÔNIO BROMETO,FRASCO,1000,19.5,19500
Encerrado,22 de jul. de 2020,1601860600019202000002,1475599000263,DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA,MANUTENÇÃO GERADOR ELÉTRICO,UNIDADE,1,18939.15,18939.15
Encerrado,22 de jul. de 2020,1604450600156202000001,27914706000115,DISTRILAB DISTRIBUIDORA DE EQUIPAMENTOS E INSUMOS LABORATORIAIS EIRELI,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,TESTE,200,79.73,15946
Encerrado,22 de jul. de 2020,1601470600064202000001,12079344000117,LUCIVANIA ALLEBRANDT TIMOTEO,MÁSCARA MULTIUSO,UNIDADE,3000,5,15000
Encerrado,22 de jul. de 2020,1602740600038202000002,27358810000170,CONSTRUFORTE CONSTRUCOES E REFORMAS LTDA,"MANUTENÇÃO , HIGIENIZAÇÃO DE RESERVATÓRIO DE ÁGUA POTÁVEL",UNIDADE,1,15000,15000
Encerrado,22 de jul. de 2020,1601470600065202000001,12079344000117,LUCIVANIA ALLEBRANDT TIMOTEO,MÁSCARA MULTIUSO,UNIDADE,3000,5,15000
Encerrado,22 de jul. de 2020,1601310600042202000001,29652202000108,ROBSON MURAKAMI HOLSBAQUE EIRELI,MANUTENÇÃO DE VEÍCULOS PESADOS - PARTE MECÂNICA,UNIDADE,1,12997,12997
Encerrado,22 de jul. de 2020,1601310600043202000001,29652202000108,ROBSON MURAKAMI HOLSBAQUE EIRELI,"MANUTENÇÃO E REPARO DE CILINDRO , PISTÃO HIDRÁULICO",UNIDADE,1,12997,12997
Encerrado,22 de jul. de 2020,1602740600038202000001,27358810000170,CONSTRUFORTE CONSTRUCOES E REFORMAS LTDA,"MANUTENÇÃO , HIGIENIZAÇÃO DE RESERVATÓRIO DE ÁGUA POTÁVEL",UNIDADE,1,12500,12500
Encerrado,22 de jul. de 2020,1602740600030202000008,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,TELHA,UNIDADE,71,169,11999
Encerrado,22 de jul. de 2020,1601860600019202000001,1475599000263,DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA,GERADOR,UNIDADE,1,11597.08,11597.08
Encerrado,22 de jul. de 2020,1604560600067202000001,7453141000109,TORCMETAL COMERCIO E SERVICOS DE MAQUINAS EQUIPAMENTOS LTDA,CAIXA PLÁSTICA,UNIDADE,250,45.1,11275
Encerrado,22 de jul. de 2020,1604950600180202000002,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,CISATRACÚRIO BESILATO,AMPOLA,500,22.5,11250
Encerrado,22 de jul. de 2020,1603170600036202000005,7422196000151,VITALLI COMERCIO E IMPORTACAO LTDA,DESFIBRILADOR,UNIDADE,1,8814,8814
Encerrado,22 de jul. de 2020,1604950600150202000004,13677804000171,MEDICAL FAST COMERCIO DE PRODUTOS E EQUIPAMENTOS MEDICOS LTDA,VÁLVULA,UNIDADE,40,219,8760
Encerrado,22 de jul. de 2020,1604950600150202000003,13677804000171,MEDICAL FAST COMERCIO DE PRODUTOS E EQUIPAMENTOS MEDICOS LTDA,VÁLVULA,UNIDADE,40,219,8760
Encerrado,22 de jul. de 2020,1604560600066202000001,13273306000163,OSASMAC COMERCIO DE PECAS E SERVICOS EIRELI,ASSISTÊNCIA TÉCNICA - VEÍCULO AUTOMOTIVO,UNIDADE,1,7715,7715
Encerrado,22 de jul. de 2020,1604570600123202000001,32172772000105,REBUSTINI SISTEMAS ELETRICOS LTDA.,"INSTALAÇÃO,MANUTENÇÃO,OPERAÇÃO - ELÉTRICA",UNIDADE,3,2500,7500
Encerrado,22 de jul. de 2020,1600160600048202000003,37212899000116,MARIA PAULA NEVES DA SILVA RODRIGUES 98903772253,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,GALÃO,75,80,6000
Encerrado,22 de jul. de 2020,1602740600030202000001,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,REVESTIMENTO PISO,UNIDADE,150,39.9,5985
Encerrado,22 de jul. de 2020,1601500600051202000001,3419703000147,JOSE AMABILIO DOS SANTOS - DEDETIZADORA,"DESINSETIZAÇÃO , DESRATIZAÇÃO , DEDETIZAÇÃO",METRO QUADRADO,6603,0.9,5942.7
Encerrado,22 de jul. de 2020,1602740600030202000007,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,AREIA,METRO CÚBICO,6,896.66,5380
Encerrado,22 de jul. de 2020,1604950600181202000004,35901833000108,DI SERVICOS DE MANUTENCAO DE APARELHOS ELETRO MEDICOS LTDA,"CIRCUITO P, VENTILADOR PULMONAR",UNIDADE,10,451.53,4515.35
Encerrado,22 de jul. de 2020,1603190600026202000003,8188573000100,ODONTOPAZ PRODUTOS ODONTOLOGICOS LTDA,AVENTAL HOSPITALAR,UNIDADE,450,10,4500
Encerrado,22 de jul. de 2020,1603190600026202000001,8188573000100,ODONTOPAZ PRODUTOS ODONTOLOGICOS LTDA,MÁSCARA MULTIUSO,CAIXA,50,85,4250
Encerrado,22 de jul. de 2020,1602740600030202000012,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,BARRA METAL PRECIOSO,UNIDADE,45,89,4005
Encerrado,22 de jul. de 2020,1600160600048202000002,5821263000185,IMEDIATO COMERCIO DE PRODUTOS E SERVICOS HOSPITALARES LTDA,MÁSCARA,CAIXA,5,800,4000
Encerrado,22 de jul. de 2020,1604950600151202000002,13644713000130,ROMED INDUSTRIA E COMERCIO DE EQUIPAMENTOS MEDICOS EIRELI,REGULADOR PRESSÃO,UNIDADE,10,348,3480
Encerrado,22 de jul. de 2020,1604570600124202000004,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,8,400,3200
Encerrado,22 de jul. de 2020,1601310600044202000002,34299637000142,JONATA BARRETO DE AGUIAR 04177471100,"INSTALAÇÃO , MANUTENÇÃO VIDRO COMUM - PORTA , JANELA",UNIDADE,1,3180.7,3180.7
Encerrado,22 de jul. de 2020,1600160600048202000001,5821263000185,IMEDIATO COMERCIO DE PRODUTOS E SERVICOS HOSPITALARES LTDA,MÁSCARA DESCARTÁVEL USO GERAL,PACOTE,16,180,2880
Encerrado,22 de jul. de 2020,1602740600038202000003,27358810000170,CONSTRUFORTE CONSTRUCOES E REFORMAS LTDA,"MANUTENÇÃO , HIGIENIZAÇÃO DE RESERVATÓRIO DE ÁGUA POTÁVEL",UNIDADE,5,500,2500
Encerrado,22 de jul. de 2020,1600160600048202000004,37212899000116,MARIA PAULA NEVES DA SILVA RODRIGUES 98903772253,LUVA DE PROTEÇÃO,CAIXA,53,40,2120
Encerrado,22 de jul. de 2020,1604560600064202000001,13273306000163,OSASMAC COMERCIO DE PECAS E SERVICOS EIRELI,ASSISTÊNCIA TÉCNICA - VEÍCULO AUTOMOTIVO,UNIDADE,1,2055,2055
Encerrado,22 de jul. de 2020,1602740600030202000014,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,TINTA ESMALTE,LATA,6,299,1794
Encerrado,22 de jul. de 2020,1602740600039202000001,22965625000120,LABUTAR DISTRIBUIDORA E PRESTADORA DE SERVICO LTDA,ÁLCOOL ETÍLICO,FRASCO,140,12.53,1754.2
Encerrado,22 de jul. de 2020,1604570600124202000003,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,8,200,1600
Encerrado,22 de jul. de 2020,1602740600030202000002,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,ARGAMASSA,SACO,115,12.5,1437.5
Encerrado,22 de jul. de 2020,1603190600026202000004,8188573000100,ODONTOPAZ PRODUTOS ODONTOLOGICOS LTDA,TOUCA HOSPITALAR,EMBALAGEM,50,27.9,1395
Encerrado,22 de jul. de 2020,1604950600181202000003,35901833000108,DI SERVICOS DE MANUTENCAO DE APARELHOS ELETRO MEDICOS LTDA,SENSOR PARA EQUIPAMENTO MÉDICO,UNIDADE,5,264.87,1324.35
Encerrado,22 de jul. de 2020,1603170600036202000003,7422196000151,VITALLI COMERCIO E IMPORTACAO LTDA,MATERIAL VETERINÁRIO,UNIDADE,1,1301.74,1301.74
Encerrado,22 de jul. de 2020,1603190600026202000006,8188573000100,ODONTOPAZ PRODUTOS ODONTOLOGICOS LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,20,59.9,1198
Encerrado,22 de jul. de 2020,1603890600012202000003,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,21,56,1176
Encerrado,22 de jul. de 2020,1603890600012202000004,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,21,56,1176
Encerrado,22 de jul. de 2020,1603890600042202000003,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,21,56,1176
Encerrado,22 de jul. de 2020,1602740600037202000001,32080334000109,TERRA GOMES COMERCIO E SOLUCOES CORPORATIVAS LTDA,LINHA COSTURA,UNIDADE,40,28.32,1132.8
Encerrado,22 de jul. de 2020,1603190600026202000007,8188573000100,ODONTOPAZ PRODUTOS ODONTOLOGICOS LTDA,SAPATILHA,CAIXA,40,27.9,1116
Encerrado,22 de jul. de 2020,1604950600151202000001,13644713000130,ROMED INDUSTRIA E COMERCIO DE EQUIPAMENTOS MEDICOS EIRELI,ASPIRADOR PARA REDE DE GASES,UNIDADE,10,105,1050
Encerrado,22 de jul. de 2020,1604560600065202000001,13273306000163,OSASMAC COMERCIO DE PECAS E SERVICOS EIRELI,ASSISTÊNCIA TÉCNICA - VEÍCULO AUTOMOTIVO,UNIDADE,1,1030,1030
Encerrado,22 de jul. de 2020,1601310600044202000003,34299637000142,JONATA BARRETO DE AGUIAR 04177471100,"INSTALAÇÃO , MANUTENÇÃO VIDRO COMUM - PORTA , JANELA",UNIDADE,1,979.2,979.2
Encerrado,22 de jul. de 2020,1603190600026202000005,8188573000100,ODONTOPAZ PRODUTOS ODONTOLOGICOS LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,20,48.9,978
Encerrado,22 de jul. de 2020,1601310600044202000001,34299637000142,JONATA BARRETO DE AGUIAR 04177471100,"INSTALAÇÃO , MANUTENÇÃO VIDRO COMUM - PORTA , JANELA",UNIDADE,1,936.7,936.7
Encerrado,22 de jul. de 2020,1602740600030202000015,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,"SELADOR , FUNDO PREPARADOR",LATA,3,290,870
Encerrado,22 de jul. de 2020,1603190600026202000002,8188573000100,ODONTOPAZ PRODUTOS ODONTOLOGICOS LTDA,MÁSCARA MULTIUSO,UNIDADE,100,8,800
Encerrado,22 de jul. de 2020,1601700600104202000004,33043877000119,W. G. DINIZ COMERCIO E SERVICOS EIRELI,MACACÃO,UNIDADE,10,75,750
Encerrado,22 de jul. de 2020,1604950600150202000001,13677804000171,MEDICAL FAST COMERCIO DE PRODUTOS E EQUIPAMENTOS MEDICOS LTDA,VÁLVULA,UNIDADE,10,75,750
Encerrado,22 de jul. de 2020,1602740600030202000009,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,PARAFUSO METÁLICO,UNIDADE,200,3.5,700
Encerrado,22 de jul. de 2020,1603890600042202000002,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,12,56,672
Encerrado,22 de jul. de 2020,1604950600150202000002,13677804000171,MEDICAL FAST COMERCIO DE PRODUTOS E EQUIPAMENTOS MEDICOS LTDA,FLUXÔMETRO,UNIDADE,10,67,670
Encerrado,22 de jul. de 2020,1602740600030202000003,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,CIMENTO PORTLAND,SACO,22,29.9,657.8
Encerrado,22 de jul. de 2020,1604570600124202000002,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,2,300,600
Encerrado,22 de jul. de 2020,1603890600012202000001,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,AVENTAL HOSPITALAR,UNIDADE,100,5.6,560
Encerrado,22 de jul. de 2020,1603890600012202000002,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,10,56,560
Encerrado,22 de jul. de 2020,1603890600042202000001,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,10,56,560
Encerrado,22 de jul. de 2020,1603890600042202000005,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,PROTETOR FACIAL,UNIDADE,30,18,540
Encerrado,22 de jul. de 2020,1603890600012202000006,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,PROTETOR FACIAL,UNIDADE,30,18,540
Encerrado,22 de jul. de 2020,1604950600181202000001,35901833000108,DI SERVICOS DE MANUTENCAO DE APARELHOS ELETRO MEDICOS LTDA,PEÇA EQUIPAMENTO MÉDICO,UNIDADE,4,132.43,529.75
Encerrado,22 de jul. de 2020,1604950600181202000002,35901833000108,DI SERVICOS DE MANUTENCAO DE APARELHOS ELETRO MEDICOS LTDA,PEÇA EQUIPAMENTO MÉDICO,UNIDADE,10,52.89,528.9
Encerrado,22 de jul. de 2020,1601700600104202000002,33043877000119,W. G. DINIZ COMERCIO E SERVICOS EIRELI,PROTETOR FACIAL,UNIDADE,12,43.9,526.8
Encerrado,22 de jul. de 2020,1602740600030202000005,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,ARGAMASSA,QUILOGRAMA,84,5.99,503.16
Encerrado,22 de jul. de 2020,1602740600030202000042,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,CHUVEIRO ELÉTRICO,UNIDADE,5,99,495
Encerrado,22 de jul. de 2020,1602740600030202000006,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,TIJOLO,UNIDADE,500,0.99,495
Encerrado,22 de jul. de 2020,1601700600104202000001,33043877000119,W. G. DINIZ COMERCIO E SERVICOS EIRELI,MÁSCARA,UNIDADE,50,9.5,475
Encerrado,22 de jul. de 2020,1601310600044202000004,34299637000142,JONATA BARRETO DE AGUIAR 04177471100,"INSTALAÇÃO, MANUTENÇÃO DE VIDRO TEMPERADO,  LAMINADO,CRISTALACRÍLICO ,EM PORTA , JANELA , BOX",UNIDADE,1,473.6,473.6
Encerrado,22 de jul. de 2020,1602740600030202000025,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,FITA ADESIVA,UNIDADE,10,45,450
Encerrado,22 de jul. de 2020,1602740600030202000013,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,PORCA PLANA,UNIDADE,90,5,450
Encerrado,22 de jul. de 2020,1602740600030202000028,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,FIO ELETRICO,ROLO,3,149,447
Encerrado,22 de jul. de 2020,1603890600012202000005,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,VESTUÁRIO PROTEÇÃO,UNIDADE,5,85,425
Encerrado,22 de jul. de 2020,1603890600042202000004,7189725000119,SPORT HOME INDUSTRIA E DISTRIBUICAO DE EQUIPAMENTOS DE GINASTICA LTDA,VESTUÁRIO PROTEÇÃO,UNIDADE,5,85,425
Encerrado,22 de jul. de 2020,1602740600030202000041,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,BUCHA PARAFUSO,UNIDADE,100,4,400
Encerrado,22 de jul. de 2020,1602740600030202000040,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,BUCHA PARAFUSO,UNIDADE,100,4,400
Encerrado,22 de jul. de 2020,1604570600124202000010,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,1,350,350
Encerrado,22 de jul. de 2020,1603170600036202000004,7422196000151,VITALLI COMERCIO E IMPORTACAO LTDA,ESFIGMOMANÔMETRO,UNIDADE,1,346.44,346.44
Encerrado,22 de jul. de 2020,1602740600030202000032,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,LÂMPADA LED,UNIDADE,10,32,320
Encerrado,22 de jul. de 2020,1601700600104202000003,33043877000119,W. G. DINIZ COMERCIO E SERVICOS EIRELI,ÓCULOS PROTEÇÃO,UNIDADE,40,7.8,312
Encerrado,22 de jul. de 2020,1604570600124202000012,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,1,300,300
Encerrado,22 de jul. de 2020,1604570600124202000001,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,2,150,300
Encerrado,22 de jul. de 2020,1604570600124202000006,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,1,300,300
Encerrado,22 de jul. de 2020,1602740600030202000016,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,TINTA ESMALTE,LATA,1,299,299
Encerrado,22 de jul. de 2020,1602740600030202000017,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,TINTA ESMALTE,LATA,1,299,299
Encerrado,22 de jul. de 2020,1602740600030202000018,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,TINTA ESMALTE,LATA,1,299,299
Encerrado,22 de jul. de 2020,1603170600036202000001,7422196000151,VITALLI COMERCIO E IMPORTACAO LTDA,REANIMADOR MANUAL,UNIDADE,1,296.5,296.5
Encerrado,22 de jul. de 2020,1602740600030202000046,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,DISJUNTOR BAIXA TENSÃO,UNIDADE,5,55,275
Encerrado,22 de jul. de 2020,1602740600030202000039,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,FIO ELETRICO,ROLO,1,220,220
Encerrado,22 de jul. de 2020,1604570600124202000009,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,1,200,200
Encerrado,22 de jul. de 2020,1604570600124202000008,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,1,200,200
Encerrado,22 de jul. de 2020,1604570600124202000005,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,1,200,200
Encerrado,22 de jul. de 2020,1602740600030202000033,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,ACESSÓRIO CANALETA,UNIDADE,2,99,198
Encerrado,22 de jul. de 2020,1601700600104202000005,33043877000119,W. G. DINIZ COMERCIO E SERVICOS EIRELI,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,PAR,30,6.5,195
Encerrado,22 de jul. de 2020,1602740600030202000027,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,DILUENTE TINTA,LATA,2,89.9,179.8
Encerrado,22 de jul. de 2020,1604570600124202000007,32597967000199,ACANTHUS INSTALACOES E EDIFICACOES EIRELI,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,1,150,150
Encerrado,22 de jul. de 2020,1602740600030202000037,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,TOMADA,UNIDADE,10,14.5,145
Encerrado,22 de jul. de 2020,1602740600030202000035,31694610000166,FOXMAT COMERCIO DE MATERIAL DE CONSTRUCAO EIRELI,DISJUNTOR BAIXA TENSÃO,UNIDADE,4,32.9,131.6
